order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd
2437,"2012-12-19 21:43:32",59332,54026,1,1,49.99,19.49
2438,"2012-12-19 21:43:32",59333,54027,1,1,49.99,19.49
2439,"2012-12-19 22:01:21",59339,54033,1,1,49.99,19.49
2440,"2012-12-20 00:47:19",59368,54060,1,1,49.99,19.49
2441,"2012-12-20 01:57:33",59376,34265,1,1,49.99,19.49
2442,"2012-12-20 03:20:33",59388,54074,1,1,49.99,19.49
2443,"2012-12-20 04:16:56",59395,54080,1,1,49.99,19.49
2444,"2012-12-20 11:24:38",59502,54178,1,1,49.99,19.49
2445,"2012-12-20 11:36:29",59508,54183,1,1,49.99,19.49
2446,"2012-12-20 12:05:00",59527,54199,1,1,49.99,19.49
2447,"2012-12-20 12:07:12",59529,41384,1,1,49.99,19.49
2448,"2012-12-20 12:20:23",59533,38702,1,1,49.99,19.49
2449,"2012-12-20 12:30:50",59542,54211,1,1,49.99,19.49
2450,"2012-12-20 12:40:06",59545,54214,1,1,49.99,19.49
2451,"2012-12-20 14:20:05",59607,54265,1,1,49.99,19.49
2452,"2012-12-20 15:14:40",59648,54300,1,1,49.99,19.49
2453,"2012-12-20 15:43:54",59657,25800,1,1,49.99,19.49
2454,"2012-12-20 15:59:28",59666,54315,1,1,49.99,19.49
2455,"2012-12-20 16:33:56",59689,54337,1,1,49.99,19.49
2456,"2012-12-20 17:17:05",59714,32525,1,1,49.99,19.49
2457,"2012-12-20 18:49:49",59741,45311,1,1,49.99,19.49
2458,"2012-12-20 19:19:14",59750,54390,1,1,49.99,19.49
2459,"2012-12-20 21:29:26",59776,54416,1,1,49.99,19.49
2460,"2012-12-20 21:39:55",59782,54422,1,1,49.99,19.49
2461,"2012-12-20 22:39:59",59803,33149,1,1,49.99,19.49
2462,"2012-12-21 03:25:29",59847,54482,1,1,49.99,19.49
2463,"2012-12-21 03:42:30",59848,54483,1,1,49.99,19.49
2464,"2012-12-21 06:45:00",59877,54505,1,1,49.99,19.49
2465,"2012-12-21 06:58:17",59879,54507,1,1,49.99,19.49
2466,"2012-12-21 08:04:17",59892,54519,1,1,49.99,19.49
2467,"2012-12-21 08:14:20",59896,35017,1,1,49.99,19.49
2468,"2012-12-21 09:14:39",59915,54538,1,1,49.99,19.49
2469,"2012-12-21 09:28:26",59920,54542,1,1,49.99,19.49
2470,"2012-12-21 10:57:21",59958,43721,1,1,49.99,19.49
2471,"2012-12-21 12:49:53",60011,54621,1,1,49.99,19.49
2472,"2012-12-21 13:56:26",60033,54639,1,1,49.99,19.49
2473,"2012-12-21 14:38:33",60058,32321,1,1,49.99,19.49
2474,"2012-12-21 15:25:25",60086,54684,1,1,49.99,19.49
2475,"2012-12-21 15:49:48",60098,54694,1,1,49.99,19.49
2476,"2012-12-21 15:56:42",60101,54697,1,1,49.99,19.49
2477,"2012-12-21 16:13:55",60110,54706,1,1,49.99,19.49
2478,"2012-12-21 18:07:00",60168,54757,1,1,49.99,19.49
2479,"2012-12-21 18:07:54",60170,54759,1,1,49.99,19.49
2480,"2012-12-21 19:22:24",60193,54779,1,1,49.99,19.49
2481,"2012-12-21 20:50:48",60221,54805,1,1,49.99,19.49
2482,"2012-12-21 22:47:42",60242,54825,1,1,49.99,19.49
2483,"2012-12-22 01:20:44",60272,54852,1,1,49.99,19.49
2484,"2012-12-22 06:10:31",60304,54879,1,1,49.99,19.49
2485,"2012-12-22 06:12:32",60305,54880,1,1,49.99,19.49
2486,"2012-12-22 06:56:16",60312,54884,1,1,49.99,19.49
2487,"2012-12-22 11:35:29",60353,54920,1,1,49.99,19.49
2488,"2012-12-22 12:25:43",60361,54928,1,1,49.99,19.49
2489,"2012-12-22 14:38:50",60396,34750,1,1,49.99,19.49
2490,"2012-12-22 18:11:52",60441,54997,1,1,49.99,19.49
2491,"2012-12-22 20:13:22",60453,55009,1,1,49.99,19.49
2492,"2012-12-23 10:50:15",60516,55057,1,1,49.99,19.49
2493,"2012-12-23 11:53:12",60521,42432,1,1,49.99,19.49
2494,"2012-12-23 12:30:40",60524,55064,1,1,49.99,19.49
2495,"2012-12-23 17:42:52",60570,55103,1,1,49.99,19.49
2496,"2012-12-23 20:07:46",60587,54471,1,1,49.99,19.49
2497,"2012-12-23 22:36:21",60607,55131,1,1,49.99,19.49
2498,"2012-12-24 00:06:45",60618,55139,1,1,49.99,19.49
2499,"2012-12-24 00:23:41",60620,37105,1,1,49.99,19.49
2500,"2012-12-24 00:52:04",60622,55141,1,1,49.99,19.49
2501,"2012-12-24 02:42:33",60632,55148,1,1,49.99,19.49
2502,"2012-12-24 04:51:33",60646,55160,1,1,49.99,19.49
2503,"2012-12-24 05:07:30",60647,54132,1,1,49.99,19.49
2504,"2012-12-24 09:00:37",60677,55185,1,1,49.99,19.49
2505,"2012-12-24 15:25:22",60781,53165,1,1,49.99,19.49
2506,"2012-12-24 16:31:12",60793,55267,1,1,49.99,19.49
2507,"2012-12-24 16:40:09",60798,55270,1,1,49.99,19.49
2508,"2012-12-24 17:28:22",60811,55280,1,1,49.99,19.49
2509,"2012-12-24 18:02:46",60826,55292,1,1,49.99,19.49
2510,"2012-12-24 18:27:19",60833,55299,1,1,49.99,19.49
2511,"2012-12-24 19:45:37",60856,38429,1,1,49.99,19.49
2512,"2012-12-25 00:13:53",60898,55348,1,1,49.99,19.49
2513,"2012-12-25 08:03:57",60928,55372,1,1,49.99,19.49
2514,"2012-12-25 09:58:28",60948,55387,1,1,49.99,19.49
2515,"2012-12-25 11:42:22",60973,55407,1,1,49.99,19.49
2516,"2012-12-25 12:45:59",60993,55423,1,1,49.99,19.49
2517,"2012-12-25 13:32:21",61011,55439,1,1,49.99,19.49
2518,"2012-12-25 13:49:36",61019,44543,1,1,49.99,19.49
2519,"2012-12-25 14:12:10",61026,55449,1,1,49.99,19.49
2520,"2012-12-25 14:56:12",61035,55458,1,1,49.99,19.49
2521,"2012-12-25 15:16:39",61039,55461,1,1,49.99,19.49
2522,"2012-12-25 16:51:15",61060,55476,1,1,49.99,19.49
2523,"2012-12-25 17:05:34",61061,55477,1,1,49.99,19.49
2524,"2012-12-26 01:30:32",61141,55535,1,1,49.99,19.49
2525,"2012-12-26 02:47:46",61145,55538,1,1,49.99,19.49
2526,"2012-12-26 06:48:40",61163,52842,1,1,49.99,19.49
2527,"2012-12-26 07:42:41",61174,55561,1,1,49.99,19.49
2528,"2012-12-26 12:10:39",61252,55622,1,1,49.99,19.49
2529,"2012-12-26 12:34:48",61261,55629,1,1,49.99,19.49
2530,"2012-12-26 13:30:57",61277,55641,1,1,49.99,19.49
2531,"2012-12-26 15:10:26",61305,55662,1,1,49.99,19.49
2532,"2012-12-26 16:38:02",61349,36288,1,1,49.99,19.49
2533,"2012-12-26 19:29:32",61388,55728,1,1,49.99,19.49
2534,"2012-12-27 08:25:36",61473,55796,1,1,49.99,19.49
2535,"2012-12-27 11:04:15",61518,55835,1,1,49.99,19.49
2536,"2012-12-27 11:06:21",61514,46221,1,1,49.99,19.49
2537,"2012-12-27 12:06:57",61536,44339,1,1,49.99,19.49
2538,"2012-12-27 12:16:17",61542,55850,1,1,49.99,19.49
2539,"2012-12-27 12:18:41",61543,55851,1,1,49.99,19.49
2540,"2012-12-27 12:23:06",61539,33699,1,1,49.99,19.49
2541,"2012-12-27 15:28:59",61620,55911,1,1,49.99,19.49
2542,"2012-12-27 15:47:20",61629,55918,1,1,49.99,19.49
2543,"2012-12-27 16:45:31",61650,55935,1,1,49.99,19.49
2544,"2012-12-27 17:35:05",61666,55949,1,1,49.99,19.49
2545,"2012-12-27 18:25:42",61684,49802,1,1,49.99,19.49
2546,"2012-12-27 19:13:44",61699,55977,1,1,49.99,19.49
2547,"2012-12-27 22:09:19",61725,56000,1,1,49.99,19.49
2548,"2012-12-27 22:11:41",61726,56001,1,1,49.99,19.49
2549,"2012-12-27 23:10:03",61736,56008,1,1,49.99,19.49
2550,"2012-12-28 04:18:46",61757,56028,1,1,49.99,19.49
2551,"2012-12-28 05:58:16",61771,52396,1,1,49.99,19.49
2552,"2012-12-28 06:23:30",61772,56039,1,1,49.99,19.49
2553,"2012-12-28 09:47:29",61808,56069,1,1,49.99,19.49
2554,"2012-12-28 10:16:33",61815,56075,1,1,49.99,19.49
2555,"2012-12-28 13:02:37",61861,56111,1,1,49.99,19.49
2556,"2012-12-28 14:18:22",61887,56132,1,1,49.99,19.49
2557,"2012-12-28 16:51:05",61940,56169,1,1,49.99,19.49
2558,"2012-12-28 19:58:46",61984,56205,1,1,49.99,19.49
2559,"2012-12-29 02:50:47",62031,56243,1,1,49.99,19.49
2560,"2012-12-29 07:20:42",62048,56255,1,1,49.99,19.49
2561,"2012-12-29 10:11:34",62065,56270,1,1,49.99,19.49
2562,"2012-12-29 10:54:57",62069,35199,1,1,49.99,19.49
2563,"2012-12-29 13:24:27",62092,56288,1,1,49.99,19.49
2564,"2012-12-29 15:30:42",62110,56301,1,1,49.99,19.49
2565,"2012-12-29 23:33:10",62157,32818,1,1,49.99,19.49
2566,"2012-12-30 06:04:57",62179,56347,1,1,49.99,19.49
2567,"2012-12-30 06:46:09",62181,50996,1,1,49.99,19.49
2568,"2012-12-30 12:52:20",62206,56366,1,1,49.99,19.49
2569,"2012-12-30 15:13:02",62214,53165,1,1,49.99,19.49
2570,"2012-12-30 15:14:41",62216,56371,1,1,49.99,19.49
2571,"2012-12-30 18:33:20",62229,56379,1,1,49.99,19.49
2572,"2012-12-30 19:20:32",62233,54787,1,1,49.99,19.49
2573,"2012-12-30 21:43:34",62249,56391,1,1,49.99,19.49
2574,"2012-12-30 22:15:56",62251,56393,1,1,49.99,19.49
2575,"2012-12-31 00:06:53",62264,44544,1,1,49.99,19.49
2576,"2012-12-31 08:07:54",62298,43006,1,1,49.99,19.49
2577,"2012-12-31 10:19:42",62320,56440,1,1,49.99,19.49
2578,"2012-12-31 10:28:26",62322,56441,1,1,49.99,19.49
2579,"2012-12-31 10:55:38",62327,56444,1,1,49.99,19.49
2580,"2012-12-31 11:51:16",62340,56454,1,1,49.99,19.49
2581,"2012-12-31 13:19:39",62361,56470,1,1,49.99,19.49
2582,"2012-12-31 14:08:32",62375,56480,1,1,49.99,19.49
2583,"2012-12-31 15:12:58",62389,56490,1,1,49.99,19.49
2584,"2012-12-31 15:23:35",62392,45554,1,1,49.99,19.49
2585,"2012-12-31 15:39:21",62394,56492,1,1,49.99,19.49
2586,"2012-12-31 23:46:02",62469,36873,1,1,49.99,19.49
2587,"2013-01-01 00:40:22",62474,56547,1,1,49.99,19.49
2588,"2013-01-01 04:48:36",62484,56555,1,1,49.99,19.49
2589,"2013-01-01 06:12:38",62487,54188,1,1,49.99,19.49
2590,"2013-01-01 11:21:47",62538,56590,1,1,49.99,19.49
2591,"2013-01-01 12:50:32",62557,56604,1,1,49.99,19.49
2592,"2013-01-01 13:18:29",62566,56610,1,1,49.99,19.49
2593,"2013-01-01 13:42:01",62571,36731,1,1,49.99,19.49
2594,"2013-01-01 14:39:36",62588,38867,1,1,49.99,19.49
2595,"2013-01-01 17:40:44",62624,56650,1,1,49.99,19.49
2596,"2013-01-01 17:43:03",62625,56651,1,1,49.99,19.49
2597,"2013-01-01 21:39:38",62664,56681,1,1,49.99,19.49
2598,"2013-01-01 23:57:31",62687,56700,1,1,49.99,19.49
2599,"2013-01-01 23:58:03",62686,56699,1,1,49.99,19.49
2600,"2013-01-02 06:28:53",62713,56720,1,1,49.99,19.49
2601,"2013-01-02 07:54:46",62721,56728,1,1,49.99,19.49
2602,"2013-01-02 08:37:26",62727,56733,1,1,49.99,19.49
2603,"2013-01-02 09:32:33",62737,56741,1,1,49.99,19.49
2604,"2013-01-02 09:55:08",62741,56745,1,1,49.99,19.49
2605,"2013-01-02 10:36:16",62754,56753,1,1,49.99,19.49
2606,"2013-01-02 10:52:33",62757,47134,1,1,49.99,19.49
2607,"2013-01-02 11:46:34",62775,56768,1,1,49.99,19.49
2608,"2013-01-02 11:53:33",62777,38964,1,1,49.99,19.49
2609,"2013-01-02 12:20:00",62781,56771,1,1,49.99,19.49
2610,"2013-01-02 14:47:04",62810,56794,1,1,49.99,19.49
2611,"2013-01-02 14:57:11",62814,36564,1,1,49.99,19.49
2612,"2013-01-02 17:11:21",62851,56824,1,1,49.99,19.49
2613,"2013-01-02 20:32:56",62904,51192,1,1,49.99,19.49
2614,"2013-01-02 22:29:55",62924,52653,1,1,49.99,19.49
2615,"2013-01-02 22:47:44",62925,56877,1,1,49.99,19.49
2616,"2013-01-02 23:15:17",62930,46093,1,1,49.99,19.49
2617,"2013-01-03 00:13:42",62940,43299,1,1,49.99,19.49
2618,"2013-01-03 00:51:26",62948,56894,1,1,49.99,19.49
2619,"2013-01-03 10:13:54",62991,56922,1,1,49.99,19.49
2620,"2013-01-03 11:27:06",63009,55724,1,1,49.99,19.49
2621,"2013-01-03 15:09:56",63066,56979,1,1,49.99,19.49
2622,"2013-01-03 15:20:07",63069,55065,1,1,49.99,19.49
2623,"2013-01-03 15:28:28",63074,56986,1,1,49.99,19.49
2624,"2013-01-03 15:59:31",63086,35075,1,1,49.99,19.49
2625,"2013-01-03 17:55:13",63119,57017,1,1,49.99,19.49
2626,"2013-01-03 19:51:49",63140,57032,1,1,49.99,19.49
2627,"2013-01-03 20:41:58",63148,52744,1,1,49.99,19.49
2628,"2013-01-03 21:30:36",63152,57041,1,1,49.99,19.49
2629,"2013-01-04 02:33:56",63181,43321,1,1,49.99,19.49
2630,"2013-01-04 08:03:53",63207,57084,1,1,49.99,19.49
2631,"2013-01-04 08:16:59",63208,57085,1,1,49.99,19.49
2632,"2013-01-04 11:31:31",63258,39686,1,1,49.99,19.49
2633,"2013-01-04 11:34:59",63260,46169,1,1,49.99,19.49
2634,"2013-01-04 13:41:07",63297,57148,1,1,49.99,19.49
2635,"2013-01-04 15:56:49",63327,55806,1,1,49.99,19.49
2636,"2013-01-04 16:26:09",63339,40813,1,1,49.99,19.49
2637,"2013-01-04 16:43:01",63342,57182,1,1,49.99,19.49
2638,"2013-01-04 16:52:33",63346,57184,1,1,49.99,19.49
2639,"2013-01-04 18:06:57",63361,57196,1,1,49.99,19.49
2640,"2013-01-04 18:52:22",63367,57201,1,1,49.99,19.49
2641,"2013-01-04 19:18:52",63372,57205,1,1,49.99,19.49
2642,"2013-01-04 19:24:58",63374,57207,1,1,49.99,19.49
2643,"2013-01-04 19:35:26",63375,57208,1,1,49.99,19.49
2644,"2013-01-04 22:23:11",63386,57217,1,1,49.99,19.49
2645,"2013-01-05 07:52:29",63417,57242,1,1,49.99,19.49
2646,"2013-01-05 09:23:36",63426,57249,1,1,49.99,19.49
2647,"2013-01-05 12:47:43",63445,57263,1,1,49.99,19.49
2648,"2013-01-05 14:51:09",63464,57278,1,1,49.99,19.49
2649,"2013-01-05 18:30:00",63486,57291,1,1,49.99,19.49
2650,"2013-01-06 00:12:15",63513,57317,1,1,49.99,19.49
2651,"2013-01-06 03:36:39",63521,57324,1,1,49.99,19.49
2652,"2013-01-06 08:10:45",63534,57334,1,1,49.99,19.49
2653,"2013-01-06 13:05:17",63555,57351,1,1,49.99,19.49
2654,"2013-01-06 13:11:58",63558,57353,1,1,49.99,19.49
2655,"2013-01-06 15:31:29",63579,57372,1,1,49.99,19.49
2656,"2013-01-06 16:14:04",63585,57378,1,1,49.99,19.49
2657,"2013-01-06 19:12:59",63605,37500,1,1,49.99,19.49
2658,"2013-01-06 21:36:21",63621,57405,1,1,49.99,19.49
2659,"2013-01-06 22:26:02",63625,57409,1,1,49.99,19.49
2660,"2013-01-06 22:44:28",63630,57413,1,1,49.99,19.49
2661,"2013-01-07 09:46:48",63708,57468,1,1,49.99,19.49
2662,"2013-01-07 11:40:06",63737,57489,2,1,59.99,22.49
2663,"2013-01-07 12:33:34",63747,57498,2,1,59.99,22.49
2664,"2013-01-07 13:31:40",63765,57510,1,1,49.99,19.49
2665,"2013-01-07 15:25:02",63795,57531,1,1,49.99,19.49
2666,"2013-01-07 17:33:24",63818,43888,1,1,49.99,19.49
2667,"2013-01-07 18:45:06",63832,57560,1,1,49.99,19.49
2668,"2013-01-07 20:25:42",63848,57573,1,1,49.99,19.49
2669,"2013-01-07 20:37:54",63849,52922,1,1,49.99,19.49
2670,"2013-01-07 21:39:56",63860,57582,1,1,49.99,19.49
2671,"2013-01-07 21:56:24",63863,57585,1,1,49.99,19.49
2672,"2013-01-07 22:33:13",63866,57588,1,1,49.99,19.49
2673,"2013-01-08 00:59:18",63886,57604,1,1,49.99,19.49
2674,"2013-01-08 09:28:46",63934,57646,1,1,49.99,19.49
2675,"2013-01-08 09:54:20",63937,36915,1,1,49.99,19.49
2676,"2013-01-08 10:10:17",63939,57650,1,1,49.99,19.49
2677,"2013-01-08 11:27:44",63956,57662,1,1,49.99,19.49
2678,"2013-01-08 12:00:49",63964,39387,1,1,49.99,19.49
2679,"2013-01-08 14:35:39",63998,52344,1,1,49.99,19.49
2680,"2013-01-08 14:50:45",64003,42900,1,1,49.99,19.49
2681,"2013-01-08 15:07:37",64007,57695,1,1,49.99,19.49
2682,"2013-01-08 15:30:56",64011,57698,2,1,59.99,22.49
2683,"2013-01-08 15:33:31",64015,38696,2,1,59.99,22.49
2684,"2013-01-08 15:55:08",64022,57706,1,1,49.99,19.49
2685,"2013-01-08 16:05:14",64027,57710,1,1,49.99,19.49
2686,"2013-01-08 16:14:31",64032,57713,1,1,49.99,19.49
2687,"2013-01-08 16:16:24",64029,57712,1,1,49.99,19.49
2688,"2013-01-08 17:51:08",64057,57731,2,1,59.99,22.49
2689,"2013-01-08 18:16:06",64063,57735,1,1,49.99,19.49
2690,"2013-01-09 00:52:52",64108,57770,1,1,49.99,19.49
2691,"2013-01-09 07:51:30",64138,57790,1,1,49.99,19.49
2692,"2013-01-09 09:40:29",64164,36861,1,1,49.99,19.49
2693,"2013-01-09 10:04:31",64170,57807,1,1,49.99,19.49
2694,"2013-01-09 10:13:47",64172,57808,1,1,49.99,19.49
2695,"2013-01-09 11:52:04",64198,57826,1,1,49.99,19.49
2696,"2013-01-09 11:57:49",64201,57828,1,1,49.99,19.49
2697,"2013-01-09 13:18:20",64218,50619,1,1,49.99,19.49
2698,"2013-01-09 13:40:35",64224,57846,1,1,49.99,19.49
2699,"2013-01-09 13:44:55",64226,57848,2,1,59.99,22.49
2700,"2013-01-09 14:14:23",64231,51611,1,1,49.99,19.49
2701,"2013-01-09 15:11:23",64249,48093,2,1,59.99,22.49
2702,"2013-01-09 15:20:57",64250,57863,1,1,49.99,19.49
2703,"2013-01-09 15:30:54",64256,57868,1,1,49.99,19.49
2704,"2013-01-09 15:50:24",64259,38471,1,1,49.99,19.49
2705,"2013-01-09 18:44:19",64303,57901,2,1,59.99,22.49
2706,"2013-01-09 19:07:23",64310,57908,1,1,49.99,19.49
2707,"2013-01-09 19:38:49",64316,57912,1,1,49.99,19.49
2708,"2013-01-09 20:16:16",64325,57917,1,1,49.99,19.49
2709,"2013-01-09 20:17:47",64330,57921,1,1,49.99,19.49
2710,"2013-01-09 20:18:49",64329,51657,2,1,59.99,22.49
2711,"2013-01-09 21:10:13",64340,57926,1,1,49.99,19.49
2712,"2013-01-09 22:37:41",64353,55403,1,1,49.99,19.49
2713,"2013-01-10 05:58:47",64390,57959,1,1,49.99,19.49
2714,"2013-01-10 06:33:21",64393,57961,2,1,59.99,22.49
2715,"2013-01-10 09:24:45",64418,57981,1,1,49.99,19.49
2716,"2013-01-10 10:02:29",64424,57985,2,1,59.99,22.49
2717,"2013-01-10 11:13:15",64440,57993,1,1,49.99,19.49
2718,"2013-01-10 11:46:52",64450,57998,1,1,49.99,19.49
2719,"2013-01-10 11:51:19",64451,57999,1,1,49.99,19.49
2720,"2013-01-10 12:17:42",64455,58002,1,1,49.99,19.49
2721,"2013-01-10 13:57:08",64480,36530,1,1,49.99,19.49
2722,"2013-01-10 14:11:09",64490,51091,1,1,49.99,19.49
2723,"2013-01-10 14:14:48",64489,58028,1,1,49.99,19.49
2724,"2013-01-10 17:09:26",64520,58048,2,1,59.99,22.49
2725,"2013-01-10 17:53:59",64532,53031,1,1,49.99,19.49
2726,"2013-01-10 23:00:28",64577,58088,1,1,49.99,19.49
2727,"2013-01-11 07:04:30",64617,58119,1,1,49.99,19.49
2728,"2013-01-11 12:08:04",64667,51619,1,1,49.99,19.49
2729,"2013-01-11 12:51:09",64674,58168,1,1,49.99,19.49
2730,"2013-01-11 13:06:23",64677,47823,1,1,49.99,19.49
2731,"2013-01-11 13:34:54",64686,58178,2,1,59.99,22.49
2732,"2013-01-11 13:56:25",64692,58183,1,1,49.99,19.49
2733,"2013-01-11 16:26:23",64731,58213,1,1,49.99,19.49
2734,"2013-01-11 16:45:25",64734,58215,1,1,49.99,19.49
2735,"2013-01-11 18:30:49",64749,58225,2,1,59.99,22.49
2736,"2013-01-11 23:22:11",64771,58240,1,1,49.99,19.49
2737,"2013-01-12 01:04:13",64776,58245,1,1,49.99,19.49
2738,"2013-01-12 08:01:51",64790,58256,2,1,59.99,22.49
2739,"2013-01-12 09:59:24",64799,58261,1,1,49.99,19.49
2740,"2013-01-12 14:13:28",64828,58284,1,1,49.99,19.49
2741,"2013-01-12 14:15:10",64831,58287,2,1,59.99,22.49
2742,"2013-01-13 08:22:13",64899,58338,1,1,49.99,19.49
2743,"2013-01-13 12:31:51",64919,50382,1,1,49.99,19.49
2744,"2013-01-13 19:05:00",64942,58373,1,1,49.99,19.49
2745,"2013-01-13 20:20:59",64950,58379,2,1,59.99,22.49
2746,"2013-01-13 21:48:44",64959,58387,1,1,49.99,19.49
2747,"2013-01-14 01:03:32",64984,58405,1,1,49.99,19.49
2748,"2013-01-14 07:29:02",65013,57179,1,1,49.99,19.49
2749,"2013-01-14 08:51:21",65024,58433,1,1,49.99,19.49
2750,"2013-01-14 10:15:48",65039,58443,1,1,49.99,19.49
2751,"2013-01-14 10:59:30",65051,58451,2,1,59.99,22.49
2752,"2013-01-14 13:44:14",65093,34017,1,1,49.99,19.49
2753,"2013-01-14 15:48:59",65132,58513,1,1,49.99,19.49
2754,"2013-01-14 17:14:05",65148,58524,1,1,49.99,19.49
2755,"2013-01-14 17:47:12",65151,58527,1,1,49.99,19.49
2756,"2013-01-14 18:16:11",65158,58533,1,1,49.99,19.49
2757,"2013-01-14 19:00:30",65166,58537,1,1,49.99,19.49
2758,"2013-01-14 20:30:40",65178,58545,1,1,49.99,19.49
2759,"2013-01-14 22:02:33",65197,52302,2,1,59.99,22.49
2760,"2013-01-14 23:50:42",65215,58573,1,1,49.99,19.49
2761,"2013-01-15 06:53:22",65243,53601,1,1,49.99,19.49
2762,"2013-01-15 07:29:51",65247,58595,1,1,49.99,19.49
2763,"2013-01-15 08:31:59",65256,52872,1,1,49.99,19.49
2764,"2013-01-15 09:44:51",65268,38668,2,1,59.99,22.49
2765,"2013-01-15 14:01:50",65334,58651,1,1,49.99,19.49
2766,"2013-01-15 14:26:53",65340,58654,1,1,49.99,19.49
2767,"2013-01-15 15:54:30",65368,38866,1,1,49.99,19.49
2768,"2013-01-15 15:55:19",65369,58670,1,1,49.99,19.49
2769,"2013-01-15 17:02:32",65389,58688,1,1,49.99,19.49
2770,"2013-01-15 18:03:06",65398,58694,1,1,49.99,19.49
2771,"2013-01-15 18:06:59",65400,58695,1,1,49.99,19.49
2772,"2013-01-15 18:31:12",65405,40635,1,1,49.99,19.49
2773,"2013-01-15 20:09:17",65424,58712,1,1,49.99,19.49
2774,"2013-01-15 21:23:46",65435,58721,1,1,49.99,19.49
2775,"2013-01-15 21:55:21",65440,38574,1,1,49.99,19.49
2776,"2013-01-15 22:26:27",65445,41057,1,1,49.99,19.49
2777,"2013-01-15 23:11:13",65450,58732,1,1,49.99,19.49
2778,"2013-01-16 00:34:59",65466,58745,1,1,49.99,19.49
2779,"2013-01-16 01:26:53",65472,58751,1,1,49.99,19.49
2780,"2013-01-16 04:14:17",65483,58760,1,1,49.99,19.49
2781,"2013-01-16 05:27:48",65488,49907,1,1,49.99,19.49
2782,"2013-01-16 06:24:51",65498,58769,2,1,59.99,22.49
2783,"2013-01-16 09:22:16",65515,53683,1,1,49.99,19.49
2784,"2013-01-16 09:28:51",65517,58783,1,1,49.99,19.49
2785,"2013-01-16 11:16:22",65552,58807,1,1,49.99,19.49
2786,"2013-01-16 11:32:52",65555,58809,1,1,49.99,19.49
2787,"2013-01-16 13:50:36",65590,42039,1,1,49.99,19.49
2788,"2013-01-16 14:19:36",65599,57132,1,1,49.99,19.49
2789,"2013-01-16 14:20:14",65598,43309,1,1,49.99,19.49
2790,"2013-01-16 14:51:37",65605,43427,1,1,49.99,19.49
2791,"2013-01-16 15:43:24",65621,58858,1,1,49.99,19.49
2792,"2013-01-16 15:43:50",65622,37875,1,1,49.99,19.49
2793,"2013-01-16 16:20:41",65633,58866,1,1,49.99,19.49
2794,"2013-01-16 17:14:51",65646,58876,1,1,49.99,19.49
2795,"2013-01-16 17:47:43",65657,58883,1,1,49.99,19.49
2796,"2013-01-16 21:00:15",65705,58918,1,1,49.99,19.49
2797,"2013-01-16 22:23:53",65714,58924,1,1,49.99,19.49
2798,"2013-01-16 23:15:08",65721,58928,2,1,59.99,22.49
2799,"2013-01-17 00:17:01",65726,58932,1,1,49.99,19.49
2800,"2013-01-17 05:58:48",65746,39643,2,1,59.99,22.49
2801,"2013-01-17 07:33:50",65755,53156,1,1,49.99,19.49
2802,"2013-01-17 08:46:21",65765,58960,1,1,49.99,19.49
2803,"2013-01-17 09:36:06",65772,58966,2,1,59.99,22.49
2804,"2013-01-17 10:36:38",65787,52923,1,1,49.99,19.49
2805,"2013-01-17 12:17:35",65821,59004,1,1,49.99,19.49
2806,"2013-01-17 12:47:08",65832,55038,1,1,49.99,19.49
2807,"2013-01-17 13:00:45",65835,59014,1,1,49.99,19.49
2808,"2013-01-17 13:10:00",65838,59017,1,1,49.99,19.49
2809,"2013-01-17 13:40:06",65852,59026,1,1,49.99,19.49
2810,"2013-01-17 13:54:27",65863,59034,2,1,59.99,22.49
2811,"2013-01-17 14:46:53",65878,48156,1,1,49.99,19.49
2812,"2013-01-17 15:46:51",65896,59058,1,1,49.99,19.49
2813,"2013-01-17 15:49:19",65898,59060,1,1,49.99,19.49
2814,"2013-01-17 16:41:51",65917,59076,2,1,59.99,22.49
2815,"2013-01-17 16:47:46",65918,59077,1,1,49.99,19.49
2816,"2013-01-17 18:00:50",65931,46805,1,1,49.99,19.49
2817,"2013-01-17 18:35:44",65937,59092,1,1,49.99,19.49
2818,"2013-01-17 19:26:20",65944,38856,2,1,59.99,22.49
2819,"2013-01-17 20:00:52",65948,59100,1,1,49.99,19.49
2820,"2013-01-17 20:54:09",65960,59108,2,1,59.99,22.49
2821,"2013-01-17 20:56:05",65963,49761,1,1,49.99,19.49
2822,"2013-01-18 03:24:10",65999,59139,2,1,59.99,22.49
2823,"2013-01-18 05:43:41",66010,59148,1,1,49.99,19.49
2824,"2013-01-18 07:33:11",66018,44275,1,1,49.99,19.49
2825,"2013-01-18 07:58:48",66020,59156,1,1,49.99,19.49
2826,"2013-01-18 08:04:56",66023,59159,1,1,49.99,19.49
2827,"2013-01-18 08:57:06",66031,59164,1,1,49.99,19.49
2828,"2013-01-18 10:33:52",66050,59179,1,1,49.99,19.49
2829,"2013-01-18 10:50:55",66052,59180,1,1,49.99,19.49
2830,"2013-01-18 12:31:11",66074,59198,1,1,49.99,19.49
2831,"2013-01-18 14:33:26",66103,59217,1,1,49.99,19.49
2832,"2013-01-18 15:07:44",66111,38501,1,1,49.99,19.49
2833,"2013-01-18 15:10:04",66114,59226,1,1,49.99,19.49
2834,"2013-01-18 15:42:06",66122,59230,1,1,49.99,19.49
